Time (min),Force (N),Position (mm)
4.64,306.3829787,0.316671599
4.64,306.3829787,0.316910499
4.65,306.3829787,0.317149232
4.65,306.3829787,0.317406143
4.66,306.3829787,0.31764453
4.66,304.964539,0.317882751
4.67,304.964539,0.31813911
4.67,304.964539,0.318358694
4.68,304.964539,0.318596416
4.68,304.964539,0.318852239
4.69,304.964539,0.319089617
4.69,304.964539,0.31932683
4.7,304.964539,0.319582106
4.7,303.5460993,0.319818975
4.71,303.5460993,0.32005568
4.71,303.5460993,0.320292221
4.72,303.5460993,0.320528597
4.73,303.5460993,0.320764808
4.73,303.5460993,0.321019006
4.74,302.1276596,0.321254877
4.74,302.1276596,0.321490584
4.75,302.1276596,0.321726127
4.75,302.1276596,0.321979606
4.76,302.1276596,0.322196723
4.76,300.7092199,0.322449851
4.77,300.7092199,0.322684728
4.77,300.7092199,0.322919443
4.78,300.7092199,0.323172032
4.78,299.2907801,0.323406409
4.79,299.2907801,0.323640624
4.79,299.2907801,0.323874677
4.8,299.2907801,0.324126553
4.8,297.8723404,0.324342298
4.81,297.8723404,0.324593826
4.81,297.8723404,0.32482722
4.82,296.4539007,0.325060452
4.82,296.4539007,0.325293524
4.83,296.4539007,0.325544344
4.83,296.4539007,0.325777082
4.84,295.035461,0.326009659
4.84,295.035461,0.326259947
4.85,295.035461,0.326474332
4.85,295.035461,0.326724275
4.86,293.6170213,0.326956199
4.87,293.6170213,0.327187964
4.87,292.1985816,0.327419568
4.88,292.1985816,0.327668811
4.88,292.1985816,0.3278823
4.89,290.7801418,0.3281312
4.89,290.7801418,0.328362156
4.9,289.3617021,0.328592953
4.9,289.3617021,0.328823592
4.91,289.3617021,0.329071795
4.91,287.9432624,0.329302105
4.92,287.9432624,0.329532256
4.92,287.9432624,0.329779936
4.93,286.5248227,0.329992087
4.93,286.5248227,0.330239426
4.94,285.106383,0.330468935
4.94,285.106383,0.330698287
4.95,283.6879433,0.330927482
4.95,283.6879433,0.331174132
4.96,282.2695035,0.331403001
4.96,282.2695035,0.331631713
4.97,280.8510638,0.331877844
4.97,280.8510638,0.332088669
4.98,279.4326241,0.332334464
4.98,279.4326241,0.332562539
4.99,278.0141844,0.332790459
5,276.5957447,0.333018224
5,276.5957447,0.333263335
5.01,275.177305,0.333490776
5.01,275.177305,0.333718063
5.02,273.7588652,0.33396266
5.02,272.3404255,0.334172172
5.03,270.9219858,0.334416435
5.03,270.9219858,0.334643091
5.04,269.5035461,0.334869593
5.04,268.0851064,0.33509594
5.05,266.6666667,0.335339526
5.05,265.248227,0.335565554
5.06,265.248227,0.335791428
5.06,263.8297872,0.336034505
5.07,262.4113475,0.336242716
5.07,260.9929078,0.336485463
5.08,259.5744681,0.336710712
5.08,258.1560284,0.336935808
5.09,256.7375887,0.337160752
5.09,255.3191489,0.337402828
5.1,253.9007092,0.337610181
5.1,251.0638298,0.337851929
5.11,249.6453901,0.338076252
5.11,248.2269504,0.338300422
5.12,245.3900709,0.338524441
5.13,243.9716312,0.338765522
5.13,241.1347518,0.338989226
5.14,239.7163121,0.339212779
5.14,236.8794326,0.339453359
5.15,234.0425532,0.339676598
5.15,231.2056738,0.339899686
5.16,228.3687943,0.340122623
5.16,224.1134752,0.34034541
5.17,221.2765957,0.340568046
5.17,217.0212766,0.34080764
5.18,211.3475177,0.341029965
5.18,205.6737589,0.34125214
5.19,200,0.341491237
