Time (min),Force (N),Position (mm)
0.00675,14.0,0.0051000
0.00677,14.1,0.0052000
0.00678,14.1,0.0052000
0.00680,14.4,0.0053000
0.00682,14.5,0.0053000
0.00683,14.7,0.0053000
0.00685,14.7,0.0054000
0.00687,15.0,0.0054000
0.00688,15.1,0.0054000
0.00690,15.2,0.0055000
0.00692,15.3,0.0056000
0.00693,15.4,0.0056000
0.00695,15.8,0.0056000
0.00697,15.9,0.0057000
0.00698,16.0,0.0057000
0.00700,16.1,0.0058000
0.00702,16.5,0.0058000
0.00703,16.6,0.0058000
0.00705,16.6,0.0059000
0.00707,16.7,0.0060000
0.00708,16.8,0.0060000
0.00710,17.1,0.0061000
0.00712,17.2,0.0061000
0.00713,17.2,0.0061000
0.00715,17.4,0.0062000
0.00717,17.6,0.0062000
0.00718,17.6,0.0063000
0.00720,17.5,0.0063000
0.00722,17.6,0.0064000
0.00723,17.8,0.0064000
0.00725,17.8,0.0065000
0.00727,17.8,0.0065000
0.00728,18.0,0.0066000
0.00730,18.1,0.0066000
0.00732,18.2,0.0066000
0.00733,18.1,0.0067000
0.00735,18.1,0.0067000
0.00737,18.3,0.0068000
0.00738,18.4,0.0068000
0.00740,18.4,0.0069000
0.00742,18.5,0.0069000
0.00743,18.6,0.0069000
0.00745,18.7,0.0070000
0.00747,18.8,0.0070000
0.00748,18.9,0.0071000
0.00750,19.2,0.0071000
0.00752,19.3,0.0072000
0.00753,19.3,0.0072000
0.00755,19.6,0.0073000
0.00757,19.8,0.0073000
0.00758,20.0,0.0074000
0.00760,20.0,0.0074000
0.00762,20.1,0.0075000
0.00763,20.5,0.0075000
0.00765,20.7,0.0075000
0.00767,20.8,0.0076000
0.00768,20.9,0.0076000
0.00770,21.2,0.0077000
0.00772,21.4,0.0077000
0.00773,21.4,0.0077000
0.00775,21.3,0.0078000
0.00777,21.5,0.0078000
0.00778,21.8,0.0079000
0.00780,21.8,0.0079000
0.00782,21.9,0.0080000
0.00783,22.0,0.0080000
0.00785,22.2,0.0080000
0.00787,22.2,0.0081000
0.00788,22.3,0.0082000
0.00790,22.4,0.0082000
0.00792,22.5,0.0083000
0.00793,22.8,0.0083000
0.00795,22.9,0.0084000
0.00797,23.0,0.0084000
0.00798,23.2,0.0085000
0.00800,23.5,0.0085000
0.00802,23.5,0.0085000
0.00803,23.7,0.0086000
0.00805,23.9,0.0086000
0.00807,24.0,0.0087000
0.00808,24.2,0.0087000
0.00810,24.3,0.0087000
0.00812,24.4,0.0088000
0.00813,24.5,0.0089000
0.00815,24.6,0.0089000
0.00817,24.9,0.0089000
0.00818,25.1,0.0090000
0.00820,25.2,0.0090000
0.00822,25.3,0.0091000
0.00823,25.7,0.0091000
0.00825,25.8,0.0091000
0.00827,25.9,0.0092000
0.00828,25.9,0.0092000
0.00830,26.0,0.0093000
0.00832,26.2,0.0093000
0.00833,26.3,0.0094000
0.00835,26.4,0.0094000
0.00837,26.5,0.0095000
0.00838,26.7,0.0095000
0.00840,26.7,0.0096000
0.00842,26.7,0.0096000
0.00843,26.7,0.0097000
0.00845,26.8,0.0097000
0.00847,27.0,0.0098000
0.00848,27.1,0.0099000
0.00850,27.2,0.0099000
0.00852,27.3,0.0099000
0.00853,27.5,0.010000
0.00855,27.5,0.010000
0.00857,27.6,0.010100
0.00858,27.7,0.010100
0.00860,27.8,0.010200
0.00862,28.0,0.010200
0.00863,28.1,0.010200
0.00865,28.2,0.010300
0.00867,28.3,0.010300
0.00868,28.5,0.010400
0.00870,28.5,0.010400
0.00872,28.6,0.010500
0.00873,28.7,0.010500
0.00875,28.8,0.010600
0.00877,29.0,0.010600
0.00878,29.2,0.010600
0.00880,29.3,0.010700
0.00882,29.3,0.010700
0.00883,29.3,0.010800
0.00885,29.5,0.010800
0.00887,29.6,0.010900
0.00888,29.6,0.010900
0.00890,29.6,0.011000
0.00892,29.8,0.011000
0.00893,30.0,0.011000
0.00895,30.0,0.011100
0.00897,30.1,0.011100
0.00898,30.1,0.011200
0.00900,30.3,0.011200
0.00902,30.3,0.011300
0.00903,30.3,0.011300
0.00905,30.5,0.011400
0.00907,30.9,0.011400
0.00908,31.0,0.011500
0.00910,31.1,0.011500
0.00912,31.3,0.011600
0.00913,31.4,0.011600
0.00915,31.7,0.011700
0.00917,32.0,0.011700
0.00918,32.2,0.011700
0.00920,32.4,0.011800
0.00922,32.4,0.011800
0.00923,33.0,0.011900
0.00925,33.2,0.011900
0.00927,33.3,0.012000
0.00928,33.5,0.012000
0.00930,33.8,0.012100
0.00932,34.0,0.012100
0.00933,34.2,0.012200
0.00935,34.3,0.012200
0.00937,34.3,0.012200
0.00938,34.5,0.012300
0.00940,34.6,0.012300
0.00942,34.7,0.012400
0.00943,34.7,0.012400
0.00945,34.7,0.012500
0.00947,34.8,0.012500
0.00948,34.9,0.012600
0.00950,34.9,0.012600
0.00952,34.9,0.012700
0.00953,35.0,0.012700
0.00955,35.0,0.012700
0.00957,34.9,0.012800
0.00958,34.8,0.012800
0.00960,34.8,0.012900
0.00962,35.0,0.012900
0.00963,35.0,0.013000
0.00965,35.1,0.013000
0.00967,35.2,0.013000
0.00968,35.4,0.013100
0.00970,35.4,0.013100
0.00972,35.5,0.013200
0.00973,35.7,0.013200
0.00975,35.7,0.013300
0.00977,35.9,0.013300
0.00978,36.1,0.013300
0.00980,36.3,0.013400
0.00982,36.4,0.013500
0.00983,36.5,0.013500
0.00985,36.6,0.013500
0.00987,36.6,0.013600
0.00988,36.9,0.013600
0.00990,36.9,0.013700
0.00992,37.2,0.013700
0.00993,37.2,0.013800
0.00995,37.4,0.013800
0.00997,37.5,0.013900
0.00998,37.5,0.014000
0.0100,37.6,0.014000
0.0100,37.8,0.014000
0.0100,37.9,0.014100
0.0101,38.0,0.014100
0.0101,38.1,0.014200
0.0101,38.2,0.014200
0.0101,38.4,0.014200
0.0101,38.5,0.014300
0.0101,38.5,0.014300
0.0102,38.5,0.014300
0.0102,38.7,0.014400
0.0102,38.8,0.014400
0.0102,38.9,0.014400
0.0102,39.2,0.014500
0.0102,39.3,0.014500
0.0103,39.5,0.014600
0.0103,39.6,0.014600
0.0103,39.6,0.014700
0.0103,40.1,0.014700
0.0103,40.2,0.014800
0.0103,40.4,0.014800
0.0104,40.6,0.014900
0.0104,40.9,0.014900
0.0104,41.0,0.015000
0.0104,41.1,0.015000
0.0104,41.3,0.015000
0.0104,41.6,0.015100
0.0104,41.8,0.015200
0.0105,41.8,0.015200
0.0105,41.9,0.015200
0.0105,42.1,0.015300
0.0105,42.2,0.015300
0.0105,42.0,0.015300
0.0106,41.9,0.015400
0.0106,42.0,0.015400
0.0106,42.2,0.015500
0.0106,42.4,0.015500
0.0106,42.4,0.015600
0.0106,42.4,0.015600
0.0107,42.5,0.015700
0.0107,42.5,0.015700
0.0107,42.4,0.015700
0.0107,42.4,0.015800
0.0107,42.5,0.015800
0.0107,42.5,0.015900
0.0107,42.7,0.015900
0.0108,42.8,0.016000
0.0108,43.0,0.016000
0.0108,43.2,0.016000
0.0108,43.3,0.016100
0.0108,43.6,0.016100
0.0109,43.7,0.016200
0.0109,43.8,0.016200
0.0109,44.0,0.016300
0.0109,44.3,0.016300
0.0109,44.5,0.016400
0.0109,44.7,0.016400
0.0110,45.0,0.016400
0.0110,45.3,0.016500
0.0110,45.6,0.016500
0.0110,45.7,0.016600
0.0110,45.7,0.016600
0.0110,45.7,0.016600
0.0111,45.9,0.016700
0.0111,45.9,0.016700
0.0111,46.0,0.016800
0.0111,46.1,0.016800
0.0111,46.4,0.016800
0.0111,46.5,0.016900
0.0112,46.5,0.016900
0.0112,46.6,0.017000
0.0112,46.8,0.017000
0.0112,46.7,0.017100
0.0112,46.6,0.017100
0.0112,46.7,0.017200
0.0113,46.8,0.017200
0.0113,46.9,0.017200
0.0113,47.0,0.017300
0.0113,47.1,0.017300
0.0113,47.2,0.017400
0.0113,47.2,0.017400
0.0113,47.2,0.017400
0.0114,47.1,0.017500
0.0114,47.2,0.017500
0.0114,47.3,0.017600
0.0114,47.3,0.017600
0.0114,47.5,0.017700
0.0115,47.7,0.017700
0.0115,47.9,0.017700
0.0115,48.0,0.017800
0.0115,48.0,0.017800
0.0115,48.2,0.017800
0.0115,48.3,0.017900
0.0116,48.3,0.017900
0.0116,48.4,0.018000
0.0116,48.7,0.018000
0.0116,48.9,0.018100
0.0116,49.0,0.018100
0.0116,49.1,0.018100
0.0117,49.2,0.018200
0.0117,49.5,0.018200
0.0117,49.6,0.018300
0.0117,49.6,0.018300
0.0117,49.8,0.018400
0.0117,50.1,0.018400
0.0118,50.3,0.018400
0.0118,50.5,0.018500
0.0118,50.6,0.018500
0.0118,50.7,0.018600
0.0118,50.9,0.018600
0.0118,51.0,0.018700
0.0119,51.2,0.018700
0.0119,51.4,0.018800
0.0119,51.7,0.018800
0.0119,51.8,0.018800
0.0119,51.9,0.018900
0.0119,52.0,0.018900
0.0119,52.1,0.019000
0.0120,52.2,0.019000
0.0120,52.3,0.019100
0.0120,52.4,0.019100
0.0120,52.5,0.019100
0.0120,52.6,0.019200
0.0121,52.8,0.019200
0.0121,52.8,0.019300
0.0121,52.8,0.019300
0.0121,52.9,0.019300
0.0121,52.9,0.019400
0.0121,53.0,0.019400
0.0122,53.1,0.019500
0.0122,53.1,0.019500
0.0122,53.1,0.019500
0.0122,53.2,0.019600
0.0122,53.2,0.019600
0.0122,53.2,0.019700
0.0123,53.4,0.019700
0.0123,53.5,0.019800
0.0123,53.6,0.019800
0.0123,53.7,0.019800
0.0123,53.7,0.019900
0.0123,53.7,0.019900
0.0124,53.8,0.020000
0.0124,53.8,0.020000
0.0124,53.9,0.020100
0.0124,54.0,0.020100
0.0124,54.2,0.020200
0.0124,54.2,0.020200
0.0124,54.3,0.020200
0.0125,54.4,0.020300
0.0125,54.4,0.020300
0.0125,54.5,0.020300
0.0125,54.6,0.020400
0.0125,54.8,0.020400
0.0126,54.9,0.020500
0.0126,55.0,0.020500
0.0126,55.1,0.020500
0.0126,55.2,0.020600
0.0126,55.3,0.020600
0.0126,55.4,0.020700
0.0127,55.6,0.020700
0.0127,55.7,0.020700
0.0127,56.0,0.020800
0.0127,56.1,0.020800
0.0127,56.2,0.020900
0.0127,56.4,0.020900
0.0127,56.5,0.021000
0.0128,56.6,0.021000
0.0128,56.7,0.021000
0.0128,56.9,0.021100
0.0128,57.1,0.021100
0.0128,57.2,0.021200
0.0129,57.3,0.021200
0.0129,57.4,0.021200
0.0129,57.5,0.021300
0.0129,57.5,0.021300
0.0129,57.6,0.021400
0.0129,57.7,0.021400
0.0130,57.8,0.021400
0.0130,57.9,0.021500
0.0130,57.9,0.021500
0.0130,58.0,0.021500
0.0130,58.1,0.021600
0.0130,58.1,0.021600
0.0131,58.2,0.021700
0.0131,58.2,0.021700
0.0131,58.3,0.021800
0.0131,58.5,0.021800
0.0131,58.7,0.021900
0.0131,58.8,0.021900
0.0132,58.9,0.021900
0.0132,59.1,0.022000
0.0132,59.3,0.022000
0.0132,59.4,0.022100
0.0132,59.6,0.022100
0.0132,59.7,0.022100
0.0133,60.1,0.022200
0.0133,60.2,0.022200
0.0133,60.4,0.022200
0.0133,60.5,0.022300
0.0133,60.7,0.022300
0.0133,60.9,0.022400
0.0134,61.1,0.022400
0.0134,61.2,0.022500
0.0134,61.4,0.022500
0.0134,61.7,0.022600
0.0134,61.8,0.022600
0.0134,61.8,0.022600
0.0135,61.9,0.022700
0.0135,62.1,0.022700
0.0135,62.2,0.022800
0.0135,62.3,0.022800
0.0135,62.4,0.022900
0.0135,62.5,0.022900
0.0136,62.6,0.022900
0.0136,62.5,0.023000
0.0136,62.5,0.023000
0.0136,62.5,0.023100
0.0136,62.5,0.023100
0.0136,62.6,0.023200
0.0137,62.6,0.023200
0.0137,62.8,0.023200
0.0137,62.9,0.023300
0.0137,62.9,0.023300
0.0137,63.1,0.023400
0.0137,63.1,0.023400
0.0138,63.2,0.023400
0.0138,63.3,0.023500
0.0138,63.5,0.023500
0.0138,63.7,0.023500
0.0138,63.8,0.023600
0.0138,63.9,0.023600
0.0139,64.0,0.023700
0.0139,64.2,0.023700
0.0139,64.3,0.023800
0.0139,64.4,0.023800
0.0139,64.5,0.023900
0.0139,64.8,0.023900
0.0140,65.1,0.023900
0.0140,65.2,0.024000
0.0140,65.3,0.024000
0.0140,65.3,0.024100
0.0140,65.6,0.024100
0.0140,65.7,0.024200
0.0140,65.8,0.024200
0.0141,65.8,0.024200
0.0141,66.1,0.024300
0.0141,66.1,0.024300
0.0141,66.1,0.024400
0.0141,66.1,0.024400
